"","cccn","restrictions","productcode","sic","sic_label","id","year","import","tariff","qr","hci","chemicals","patroleum","primary_metal","mfg_metal","machines","electric_eq","transport_eq"
"9110",9905,"111111",500,9200,"Used or second-hand merchandise",1519,80,"0",0,1,0,0,0,0,0,0,0,0
"9111",9906,"111111",500,9200,"Used or second-hand merchandise",1520,80,"1.6",0,1,0,0,0,0,0,0,0,0
"9112",3907,"333333",550,9200,"Used or second-hand merchandise",1512,82,"33.2",45,3,0,0,0,0,0,0,0,0
"9113",4011,"331100",300,9200,"Used or second-hand merchandise",1513,82,"6.3",30,0,0,0,0,0,0,0,0,0
"9114",6301,"111001",209,9200,"Used or second-hand merchandise",1514,82,"2.8",30,1,0,0,0,0,0,0,0,0
"9115",9901,"111111",500,9200,"Used or second-hand merchandise",1515,82,"10.7",0,1,0,0,0,0,0,0,0,0
"9116",9902,"111111",500,9200,"Used or second-hand merchandise",1516,82,"0.1",0,1,0,0,0,0,0,0,0,0
"9117",9903,"111111",500,9200,"Used or second-hand merchandise",1517,82,"1.8",0,1,0,0,0,0,0,0,0,0
"9118",9904,"111111",500,9200,"Used or second-hand merchandise",1518,82,"0.1",0,1,0,0,0,0,0,0,0,0
"9119",9905,"111111",500,9200,"Used or second-hand merchandise",1519,82,"0",0,1,0,0,0,0,0,0,0,0
"9120",9906,"111111",500,9200,"Used or second-hand merchandise",1520,82,"2.7",0,1,0,0,0,0,0,0,0,0
"9121",501,"100000",201,9900,"Special classification provisions, nspf",1521,68,"0.1",20,1,0,0,0,0,0,0,0,0
"9122",503,"000000",206,9900,"Special classification provisions, nspf",1522,68,"0",20,0,0,0,0,0,0,0,0,0
"9123",507,"222000",201,9900,"Special classification provisions, nspf",1523,68,"0",100,2,0,0,0,0,0,0,0,0
"9124",509,"222233",201,9900,"Special classification provisions, nspf",1524,68,"0.1",50,2,0,0,0,0,0,0,0,0
"9125",3703,"333111",200,9900,"Special classification provisions, nspf",1525,68,"0.2",75,3,0,0,0,0,0,0,0,0
"9126",3705,"000000",200,9900,"Special classification provisions, nspf",1526,68,"0",20,0,0,0,0,0,0,0,0,0
"9127",3707,"000000",340,9900,"Special classification provisions, nspf",1527,68,"1.4",50,0,0,0,0,0,0,0,0,0
"9128",4801,"311111",240,9900,"Special classification provisions, nspf",1528,68,"5",65,3,0,0,0,0,0,0,0,0
"9129",4906,"000000",420,9900,"Special classification provisions, nspf",1529,68,"0",0,0,0,0,0,0,0,0,0,0
"9130",5803,"333320",400,9900,"Special classification provisions, nspf",1530,68,"0",150,3,0,0,0,0,0,0,0,0
"9131",501,"100000",201,9900,"Special classification provisions, nspf",1521,74,"0",20,0,0,0,0,0,0,0,0,0
"9132",503,"000000",206,9900,"Special classification provisions, nspf",1522,74,"0.7",20,0,0,0,0,0,0,0,0,0
"9133",507,"222000",201,9900,"Special classification provisions, nspf",1523,74,"0.1",80,2,0,0,0,0,0,0,0,0
"9134",509,"222233",201,9900,"Special classification provisions, nspf",1524,74,"0.6",60,2,0,0,0,0,0,0,0,0
"9135",3703,"333111",200,9900,"Special classification provisions, nspf",1525,74,"1.5",65,3,0,0,0,0,0,0,0,0
"9136",3705,"000000",200,9900,"Special classification provisions, nspf",1526,74,"0",20,0,0,0,0,0,0,0,0,0
"9137",3707,"000000",340,9900,"Special classification provisions, nspf",1527,74,"2.2",25,0,0,0,0,0,0,0,0,0
"9138",4801,"311111",240,9900,"Special classification provisions, nspf",1528,74,"9.9",40,1,0,0,0,0,0,0,0,0
"9139",4906,"000000",420,9900,"Special classification provisions, nspf",1529,74,"0.1",0,0,0,0,0,0,0,0,0,0
"9140",5803,"333320",400,9900,"Special classification provisions, nspf",1530,74,"0",100,3,0,0,0,0,0,0,0,0
"9141",501,"100000",201,9900,"Special classification provisions, nspf",1521,76,"0",20,0,0,0,0,0,0,0,0,0
"9142",503,"000000",206,9900,"Special classification provisions, nspf",1522,76,"0.7",20,0,0,0,0,0,0,0,0,0
"9143",507,"222000",201,9900,"Special classification provisions, nspf",1523,76,"1.9",80,2,0,0,0,0,0,0,0,0
"9144",509,"222233",201,9900,"Special classification provisions, nspf",1524,76,"1.2",80,2,0,0,0,0,0,0,0,0
"9145",3703,"333111",200,9900,"Special classification provisions, nspf",1525,76,"3.5",65,3,0,0,0,0,0,0,0,0
"9146",3705,"000000",200,9900,"Special classification provisions, nspf",1526,76,"1",20,0,0,0,0,0,0,0,0,0
"9147",3707,"000000",340,9900,"Special classification provisions, nspf",1527,76,"2.1",25,0,0,0,0,0,0,0,0,0
"9148",4801,"311111",240,9900,"Special classification provisions, nspf",1528,76,"6.9",30,1,0,0,0,0,0,0,0,0
"9149",4906,"000000",420,9900,"Special classification provisions, nspf",1529,76,"1.4",0,0,0,0,0,0,0,0,0,0
"9150",5803,"333320",400,9900,"Special classification provisions, nspf",1530,76,"0",100,3,0,0,0,0,0,0,0,0
"9151",501,"100000",201,9900,"Special classification provisions, nspf",1521,78,"0",20,0,0,0,0,0,0,0,0,0
"9152",503,"000000",206,9900,"Special classification provisions, nspf",1522,78,"0.9",20,0,0,0,0,0,0,0,0,0
"9153",507,"222000",201,9900,"Special classification provisions, nspf",1523,78,"19.6",20,0,0,0,0,0,0,0,0,0
"9154",509,"222233",201,9900,"Special classification provisions, nspf",1524,78,"3.1",50,2,0,0,0,0,0,0,0,0
"9155",3703,"333111",200,9900,"Special classification provisions, nspf",1525,78,"11.3",40,1,0,0,0,0,0,0,0,0
"9156",3705,"000000",200,9900,"Special classification provisions, nspf",1526,78,"0.9",20,0,0,0,0,0,0,0,0,0
"9157",3707,"000000",340,9900,"Special classification provisions, nspf",1527,78,"4.8",40,0,0,0,0,0,0,0,0,0
"9158",4801,"311111",240,9900,"Special classification provisions, nspf",1528,78,"12.8",45,1,0,0,0,0,0,0,0,0
"9159",4906,"000000",420,9900,"Special classification provisions, nspf",1529,78,"1.6",0,0,0,0,0,0,0,0,0,0
"9160",5803,"333320",400,9900,"Special classification provisions, nspf",1530,78,"0",60,3,0,0,0,0,0,0,0,0
"9161",501,"100000",201,9900,"Special classification provisions, nspf",1521,80,"0.2",20,0,0,0,0,0,0,0,0,0
"9162",503,"000000",206,9900,"Special classification provisions, nspf",1522,80,"1",20,0,0,0,0,0,0,0,0,0
"9163",507,"222000",201,9900,"Special classification provisions, nspf",1523,80,"21.3",20,0,0,0,0,0,0,0,0,0
"9164",509,"222233",201,9900,"Special classification provisions, nspf",1524,80,"9.2",50,3,0,0,0,0,0,0,0,0
"9165",3703,"333111",200,9900,"Special classification provisions, nspf",1525,80,"30",40,1,0,0,0,0,0,0,0,0
"9166",3705,"000000",200,9900,"Special classification provisions, nspf",1526,80,"1",20,0,0,0,0,0,0,0,0,0
"9167",3707,"000000",340,9900,"Special classification provisions, nspf",1527,80,"8.7",40,0,0,0,0,0,0,0,0,0
"9168",4801,"311111",240,9900,"Special classification provisions, nspf",1528,80,"18.4",35,1,0,0,0,0,0,0,0,0
"9169",4906,"000000",420,9900,"Special classification provisions, nspf",1529,80,"7",0,0,0,0,0,0,0,0,0,0
"9170",5803,"333320",400,9900,"Special classification provisions, nspf",1530,80,"0.5",60,2,0,0,0,0,0,0,0,0
"9171",501,"100000",201,9900,"Special classification provisions, nspf",1521,82,"0.1",20,0,0,0,0,0,0,0,0,0
"9172",503,"000000",206,9900,"Special classification provisions, nspf",1522,82,"1.6",20,0,0,0,0,0,0,0,0,0
"9173",507,"222000",201,9900,"Special classification provisions, nspf",1523,82,"20.5",20,0,0,0,0,0,0,0,0,0
"9174",509,"222233",201,9900,"Special classification provisions, nspf",1524,82,"12.4",50,3,0,0,0,0,0,0,0,0
"9175",3703,"333111",200,9900,"Special classification provisions, nspf",1525,82,"21",40,1,0,0,0,0,0,0,0,0
"9176",3705,"000000",200,9900,"Special classification provisions, nspf",1526,82,"1.1",20,0,0,0,0,0,0,0,0,0
"9177",3707,"000000",340,9900,"Special classification provisions, nspf",1527,82,"7.8",40,0,0,0,0,0,0,0,0,0
"9178",4801,"311111",240,9900,"Special classification provisions, nspf",1528,82,"20.2",30,1,0,0,0,0,0,0,0,0
"9179",4906,"000000",420,9900,"Special classification provisions, nspf",1529,82,"5.1",0,0,0,0,0,0,0,0,0,0
"9180",5803,"333320",400,9900,"Special classification provisions, nspf",1530,82,"0.1",50,0,0,0,0,0,0,0,0,0
"9181",506,"111XX",201,NA,NA,0,68,"0.2",35,1,0,0,0,0,0,0,0,0
"9182",510,"0311XX",201,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9183",511,"0111XX",201,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9184",1103,"0000XX",100,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9185",1106,"3111XX",100,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9186",1205,"0000XX",100,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9187",1301,"0000XX",201,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9188",1404,"0000XX",201,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9189",1509,"0000XX",220,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9190",1510,"111000",223,NA,"",0,68,"0.3",20,1,0,0,0,0,0,0,0,0
"9191",1514,"0000XX",220,NA,NA,0,68,"0",35,0,0,0,0,0,0,0,0,0
"9192",1705,"3333XX",100,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9193",1901,"2220XX",100,NA,NA,0,68,"0",60,2,0,0,0,0,0,0,0,0
"9194",1906,"0113XX",100,NA,NA,0,68,"0",50,0,0,0,0,0,0,0,0,0
"9195",2003,"333333",100,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9196",2101,"2222XX",100,NA,NA,0,68,"0",80,2,0,0,0,0,0,0,0,0
"9197",2509,"0000XX",210,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9198",2525,"2000XX",210,NA,NA,0,68,"0",50,2,0,0,0,0,0,0,0,0
"9199",2529,"0000XX",210,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9200",2807,"0000XX",232,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9201",2811,"0000XX",230,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9202",2918,"0000XX",231,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9203",2920,"0000XX",231,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9204",2932,"0000XX",231,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9205",2934,"000000",231,NA,NA,0,68,"0.1",20,0,0,0,0,0,0,0,0,0
"9206",2937,"000000",231,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9207",2940,"0000XX",231,NA,NA,0,68,"0.4",20,0,0,0,0,0,0,0,0,0
"9208",3202,"0000XX",233,NA,NA,0,68,"0",30,0,0,0,0,0,0,0,0,0
"9209",3302,"2220XX",230,NA,NA,0,68,"0",60,2,0,0,0,0,0,0,0,0
"9210",3303,"2220XX",230,NA,NA,0,68,"0",60,2,0,0,0,0,0,0,0,0
"9211",3305,"2220XX",230,NA,NA,0,68,"0",60,2,0,0,0,0,0,0,0,0
"9212",3603,"1000XX",280,NA,NA,0,68,"0",50,1,0,0,0,0,0,0,0,0
"9213",3607,"2220XX",230,NA,NA,0,68,"0",60,2,0,0,0,0,0,0,0,0
"9214",3704,"000000",200,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9215",3706,"0000XX",340,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9216",3802,"0000XX",230,NA,NA,0,68,"0",35,0,0,0,0,0,0,0,0,0
"9217",3804,"0000XX",230,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9218",3810,"0000XX",230,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9219",3812,"000000",230,NA,"",0,68,"0.2",25,0,0,0,0,0,0,0,0,0
"9220",3905,"000000",235,NA,NA,0,68,"0.2",25,0,0,0,0,0,0,0,0,0
"9221",4015,"000000",200,NA,NA,0,68,"0",25,0,0,0,0,0,0,0,0,0
"9222",4107,"3331XX",200,NA,NA,0,68,"0",60,3,0,0,0,0,0,0,0,0
"9223",4404,"000000",204,NA,NA,0,68,"2.4",18,0,0,0,0,0,0,0,0,0
"9224",4406,"0000XX",200,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9225",4408,"0000XX",200,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9226",4410,"0000XX",200,NA,NA,0,68,"0",15,0,0,0,0,0,0,0,0,0
"9227",4416,"332000",200,NA,NA,0,68,"0",70,3,0,0,0,0,0,0,0,0
"9228",4419,"222000",200,NA,NA,0,68,"0.1",70,2,0,0,0,0,0,0,0,0
"9229",4426,"111300",200,NA,NA,0,68,"0.3",50,1,0,0,0,0,0,0,0,0
"9230",4601,"3333XX",500,NA,NA,0,68,"0",80,3,0,0,0,0,0,0,0,0
"9231",4802,"3000XX",240,NA,NA,0,68,"0",60,3,0,0,0,0,0,0,0,0
"9232",4806,"3110XX",240,NA,NA,0,68,"0",60,3,0,0,0,0,0,0,0,0
"9233",4809,"3000XX",240,NA,NA,0,68,"0",60,3,0,0,0,0,0,0,0,0
"9234",4817,"3333XX",240,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9235",5006,"2000XX",200,NA,NA,0,68,"0",60,2,0,0,0,0,0,0,0,0
"9236",5008,"0000XX",200,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9237",5010,"3333XX",200,NA,NA,0,68,"0",150,3,0,0,0,0,0,0,0,0
"9238",5313,"2222XX",200,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9239",5402,"111000",209,NA,NA,0,68,"0",18,1,0,0,0,0,0,0,0,0
"9240",5404,"333000",200,NA,NA,0,68,"0",80,3,0,0,0,0,0,0,0,0
"9241",5705,"3100XX",200,NA,NA,0,68,"0",80,3,0,0,0,0,0,0,0,0
"9242",5706,"310000",200,NA,NA,0,68,"0",80,3,0,0,0,0,0,0,0,0
"9243",5708,"3100XX",200,NA,NA,0,68,"0",80,3,0,0,0,0,0,0,0,0
"9244",5709,"3322XX",200,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9245",5712,"2222XX",200,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9246",5909,"3333XX",200,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9247",5913,"222220",200,NA,NA,0,68,"0.2",80,2,0,0,0,0,0,0,0,0
"9248",6005,"333331",410,NA,"",0,68,"0",150,3,0,0,0,0,0,0,0,0
"9249",6006,"333331",410,NA,NA,0,68,"0",150,3,0,0,0,0,0,0,0,0
"9250",6108,"3333XX",410,NA,NA,0,68,"0",150,3,0,0,0,0,0,0,0,0
"9251",6406,"333320",200,NA,NA,0,68,"0",70,3,0,0,0,0,0,0,0,0
"9252",6705,"3332XX",500,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9253",6805,"2220XX",200,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9254",6912,"333331",500,NA,"",0,68,"0",100,3,0,0,0,0,0,0,0,0
"9255",7002,"0000XX",200,NA,NA,0,68,"0",30,0,0,0,0,0,0,0,0,0
"9256",7016,"200000",200,NA,NA,0,68,"0",50,2,0,0,0,0,0,0,0,0
"9257",7107,"000000",298,NA,NA,0,68,"0.4",10,0,0,0,0,0,0,0,0,0
"9258",7108,"000000",298,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9259",7309,"000000",293,NA,NA,0,68,"0",35,0,0,0,0,0,0,0,0,0
"9260",7312,"011100",296,NA,NA,0,68,"1.3",30,0,0,0,0,0,0,0,0,0
"9261",7319,"000000",294,NA,NA,0,68,"0",0,0,0,0,0,0,0,0,0,0
"9262",7328,"0000XX",290,NA,NA,0,68,"0",50,0,0,0,0,0,0,0,0,0
"9263",7339,"2000XX",500,NA,NA,0,68,"0",70,2,0,0,0,0,0,0,0,0
"9264",7366,"100000",296,NA,NA,0,68,"0.5",10,1,0,0,0,0,0,0,0,0
"9265",7409,"0000XX",290,NA,NA,0,68,"0",50,0,0,0,0,0,0,0,0,0
"9266",7412,"0000XX",290,NA,NA,0,68,"0",50,0,0,0,0,0,0,0,0,0
"9267",7413,"2233XX",290,NA,NA,0,68,"0",60,2,0,0,0,0,0,0,0,0
"9268",7414,"2222XX",290,NA,NA,0,68,"0",70,2,0,0,0,0,0,0,0,0
"9269",7505,"000000",298,NA,NA,0,68,"0.4",20,0,0,0,0,0,0,0,0,0
"9270",7613,"0000XX",290,NA,NA,0,68,"0.8",35,0,0,0,0,0,0,0,0,0
"9271",7614,"0000XX",290,NA,NA,0,68,"0",50,0,0,0,0,0,0,0,0,0
"9272",7703,"0000XX",500,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9273",7804,"000000",298,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9274",7905,"0000XX",298,NA,NA,0,68,"0",50,0,0,0,0,0,0,0,0,0
"9275",8210,"3110XX",500,NA,NA,0,68,"0",60,3,0,0,0,0,0,0,0,0
"9276",8215,"311100",500,NA,NA,0,68,"0",70,3,0,0,0,0,0,0,0,0
"9277",8310,"2222XX",290,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9278",8312,"3333XX",500,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9279",8404,"0000XX",311,NA,NA,0,68,"0",20,0,0,0,0,0,0,0,0,0
"9280",8440,"233111",315,NA,"",0,68,"12.7",60,2,0,0,0,0,0,0,0,0
"9281",8527,"111000",323,NA,NA,0,68,"0.8",50,1,0,0,0,0,0,0,0,0
"9282",8601,"0000XX",331,NA,NA,0,68,"0",0,0,0,0,0,0,0,0,0,0
"9283",9025,"000000",340,NA,"",0,68,"0.9",20,0,0,0,0,0,0,0,0,0
"9284",9209,"0113XX",540,NA,NA,0,68,"0",40,0,0,0,0,0,0,0,0,0
"9285",9501,"2333XX",500,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9286",9502,"2333XX",500,NA,NA,0,68,"0",80,2,0,0,0,0,0,0,0,0
"9287",9503,"2333XX",500,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9288",9504,"2333XX",500,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9289",9506,"2222XX",500,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9290",9507,"2333XX",500,NA,NA,0,68,"0",100,2,0,0,0,0,0,0,0,0
"9291",9602,"3331XX",500,NA,NA,0,68,"0",75,3,0,0,0,0,0,0,0,0
"9292",9603,"1111XX",500,NA,NA,0,68,"0",40,1,0,0,0,0,0,0,0,0
"9293",9604,"3331XX",500,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9294",9809,"333330",400,NA,NA,0,68,"0",60,3,0,0,0,0,0,0,0,0
"9295",9813,"3333XX",500,NA,NA,0,68,"0",100,3,0,0,0,0,0,0,0,0
"9296",506,"111XX",201,NA,NA,0,74,"0.3",30,1,0,0,0,0,0,0,0,0
"9297",510,"0311XX",201,NA,NA,0,74,"0",40,3,0,0,0,0,0,0,0,0
"9298",511,"0111XX",201,NA,NA,0,74,"0",20,1,0,0,0,0,0,0,0,0
"9299",1103,"0000XX",100,NA,NA,0,74,"0",40,0,0,0,0,0,0,0,0,0
"9300",1106,"3111XX",100,NA,NA,0,74,"0.5",50,1,0,0,0,0,0,0,0,0
"9301",1205,"0000XX",100,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9302",1301,"0000XX",201,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9303",1404,"0000XX",201,NA,NA,0,74,"0",30,0,0,0,0,0,0,0,0,0
"9304",1509,"0000XX",220,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9305",1510,"111000",223,NA,"",0,74,"6",35,1,0,0,0,0,0,0,0,0
"9306",1514,"0000XX",220,NA,NA,0,74,"0",40,0,0,0,0,0,0,0,0,0
"9307",1705,"3333XX",100,NA,NA,0,74,"0",80,3,0,0,0,0,0,0,0,0
"9308",1901,"2220XX",100,NA,NA,0,74,"0",60,2,0,0,0,0,0,0,0,0
"9309",1906,"0113XX",100,NA,NA,0,74,"0",50,1,0,0,0,0,0,0,0,0
"9310",2003,"333333",100,NA,NA,0,74,"0",80,3,0,0,0,0,0,0,0,0
"9311",2101,"2222XX",100,NA,NA,0,74,"0.2",80,2,0,0,0,0,0,0,0,0
"9312",2509,"0000XX",210,NA,NA,0,74,"0.1",40,0,0,0,0,0,0,0,0,0
"9313",2525,"2000XX",210,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9314",2529,"0000XX",210,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9315",2807,"0000XX",232,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9316",2811,"0000XX",230,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9317",2918,"0000XX",231,NA,NA,0,74,"0.5",20,0,0,0,0,0,0,0,0,0
"9318",2920,"0000XX",231,NA,NA,0,74,"0",40,0,0,0,0,0,0,0,0,0
"9319",2932,"0000XX",231,NA,NA,0,74,"1.6",20,0,0,0,0,0,0,0,0,0
"9320",2934,"000000",231,NA,NA,0,74,"1.2",20,0,0,0,0,0,0,0,0,0
"9321",2937,"000000",231,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9322",2940,"0000XX",231,NA,NA,0,74,"1.3",20,0,0,0,0,0,0,0,0,0
"9323",3202,"0000XX",233,NA,NA,0,74,"0",30,0,0,0,0,0,0,0,0,0
"9324",3302,"2220XX",230,NA,NA,0,74,"0",60,2,0,0,0,0,0,0,0,0
"9325",3303,"2220XX",230,NA,NA,0,74,"0",60,2,0,0,0,0,0,0,0,0
"9326",3305,"2220XX",230,NA,NA,0,74,"0",60,2,0,0,0,0,0,0,0,0
"9327",3603,"1000XX",280,NA,NA,0,74,"0",50,0,0,0,0,0,0,0,0,0
"9328",3607,"2220XX",230,NA,NA,0,74,"0",80,2,0,0,0,0,0,0,0,0
"9329",3704,"000000",200,NA,NA,0,74,"0",25,0,0,0,0,0,0,0,0,0
"9330",3706,"0000XX",340,NA,NA,0,74,"0",40,0,0,0,0,0,0,0,0,0
"9331",3802,"0000XX",230,NA,NA,0,74,"0.1",30,0,0,0,0,0,0,0,0,0
"9332",3804,"0000XX",230,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9333",3810,"0000XX",230,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9334",3812,"000000",230,NA,"",0,74,"2",25,0,0,0,0,0,0,0,0,0
"9335",3905,"000000",235,NA,NA,0,74,"0.7",35,0,0,0,0,0,0,0,0,0
"9336",4015,"000000",200,NA,NA,0,74,"0",25,0,0,0,0,0,0,0,0,0
"9337",4107,"3331XX",200,NA,NA,0,74,"0",60,3,0,0,0,0,0,0,0,0
"9338",4404,"000000",204,NA,NA,0,74,"1.6",20,0,0,0,0,0,0,0,0,0
"9339",4406,"0000XX",200,NA,NA,0,74,"0",20,0,0,0,0,0,0,0,0,0
"9340",4408,"0000XX",200,NA,NA,0,74,"0",30,0,0,0,0,0,0,0,0,0
"9341",4410,"0000XX",200,NA,NA,0,74,"0",15,0,0,0,0,0,0,0,0,0
"9342",4416,"332000",200,NA,NA,0,74,"0.1",60,3,0,0,0,0,0,0,0,0
"9343",4419,"222000",200,NA,NA,0,74,"0",60,2,0,0,0,0,0,0,0,0
"9344",4426,"111300",200,NA,NA,0,74,"0.2",50,1,0,0,0,0,0,0,0,0
"9345",4601,"3333XX",500,NA,NA,0,74,"0",80,3,0,0,0,0,0,0,0,0
"9346",4802,"3000XX",240,NA,NA,0,74,"0",50,0,0,0,0,0,0,0,0,0
"9347",4806,"3110XX",240,NA,NA,0,74,"0.1",50,1,0,0,0,0,0,0,0,0
"9348",4809,"3000XX",240,NA,NA,0,74,"0.1",50,0,0,0,0,0,0,0,0,0
"9349",4817,"3333XX",240,NA,NA,0,74,"0",80,3,0,0,0,0,0,0,0,0
"9350",5006,"2000XX",200,NA,NA,0,74,"0",50,0,0,0,0,0,0,0,0,0
"9351",5008,"0000XX",200,NA,NA,0,74,"0",40,0,0,0,0,0,0,0,0,0
"9352",5010,"3333XX",200,NA,NA,0,74,"0",100,3,0,0,0,0,0,0,0,0
"9353",5313,"2222XX",200,NA,NA,0,74,"0",80,2,0,0,0,0,0,0,0,0
"9354",5402,"111000",209,NA,NA,0,74,"0.3",18,1,0,0,0,0,0,0,0,0
"9355",5404,"333000",200,NA,NA,0,74,"0",60,3,0,0,0,0,0,0,0,0
"9356",5705,"3100XX",200,NA,NA,0,74,"0",50,1,0,0,0,0,0,0,0,0
"9357",5706,"310000",200,NA,NA,0,74,"0.2",50,1,0,0,0,0,0,0,0,0
"9358",5708,"3100XX",200,NA,NA,0,74,"0",50,1,0,0,0,0,0,0,0,0
"9359",5709,"3322XX",200,NA,NA,0,74,"0",80,3,0,0,0,0,0,0,0,0
"9360",5712,"2222XX",200,NA,NA,0,74,"0",80,2,0,0,0,0,0,0,0,0
"9361",5909,"3333XX",200,NA,NA,0,74,"0",70,3,0,0,0,0,0,0,0,0
"9362",5913,"222220",200,NA,NA,0,74,"1.8",80,2,0,0,0,0,0,0,0,0
"9363",6005,"333331",410,NA,"",0,74,"0.4",100,3,0,0,0,0,0,0,0,0
"9364",6006,"333331",410,NA,NA,0,74,"0.2",100,3,0,0,0,0,0,0,0,0
"9365",6108,"3333XX",410,NA,NA,0,74,"0",100,3,0,0,0,0,0,0,0,0
"9366",6406,"333320",200,NA,NA,0,74,"0",55,3,0,0,0,0,0,0,0,0
"9367",6705,"3332XX",500,NA,NA,0,74,"0",100,3,0,0,0,0,0,0,0,0
"9368",6805,"2220XX",200,NA,NA,0,74,"0",80,2,0,0,0,0,0,0,0,0
"9369",6912,"333331",500,NA,"",0,74,"0.1",80,3,0,0,0,0,0,0,0,0
"9370",7002,"0000XX",200,NA,NA,0,74,"0",30,0,0,0,0,0,0,0,0,0
"9371",7016,"200000",200,NA,NA,0,74,"0",35,0,0,0,0,0,0,0,0,0
"9372",7107,"000000",298,NA,NA,0,74,"0",10,0,0,0,0,0,0,0,0,0
"9373",7108,"000000",298,NA,NA,0,74,"0",40,0,0,0,0,0,0,0,0,0
"9374",7309,"000000",293,NA,NA,0,74,"0.1",30,0,0,0,0,0,0,0,0,0
"9375",7312,"011100",296,NA,NA,0,74,"13.3",38,1,0,0,0,0,0,0,0,0
"9376",7319,"000000",294,NA,NA,0,74,"0",0,0,0,0,0,0,0,0,0,0
"9377",7328,"0000XX",290,NA,NA,0,74,"0",50,0,0,0,0,0,0,0,0,0
"9378",7339,"2000XX",500,NA,NA,0,74,"0.1",50,0,0,0,0,0,0,0,0,0
"9379",7366,"100000",296,NA,NA,0,74,"0.9",10,0,0,0,0,0,0,0,0,0
"9380",7409,"0000XX",290,NA,NA,0,74,"0",50,0,0,0,0,0,0,0,0,0
"9381",7412,"0000XX",290,NA,NA,0,74,"0",50,0,0,0,0,0,0,0,0,0
"9382",7413,"2233XX",290,NA,NA,0,74,"0.2",60,2,0,0,0,0,0,0,0,0
"9383",7414,"2222XX",290,NA,NA,0,74,"0.1",65,2,0,0,0,0,0,0,0,0
"9384",7505,"000000",298,NA,NA,0,74,"1",20,0,0,0,0,0,0,0,0,0
"9385",7613,"0000XX",290,NA,NA,0,74,"0",35,0,0,0,0,0,0,0,0,0
